File Name,Cluster
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SAP Developer resumes\Image_41.jpg,8
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SAP Developer resumes\Image_42.png,14
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SAP Developer resumes\Image_46.jpg,2
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SAP Developer resumes\Image_47.jpg,19
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SAP Developer resumes\Image_5.jpg,14
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SAP Developer resumes\Image_51.jpg,3
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SAP Developer resumes\Image_53.png,1
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SAP Developer resumes\Image_54.jpg,2
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SAP Developer resumes\Image_56.jpg,1
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SAP Developer resumes\Image_57.png,16
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SAP Developer resumes\Image_59.jpg,12
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SAP Developer resumes\Image_59.png,14
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SAP Developer resumes\Image_60.png,12
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SAP Developer resumes\Image_61.jpg,5
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SAP Developer resumes\Image_61.png,18
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SAP Developer resumes\Image_62.png,16
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SAP Developer resumes\Image_63.png,14
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SAP Developer resumes\Image_68.jpg,22
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SAP Developer resumes\Image_68.png,2
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SAP Developer resumes\Image_69.jpg,18
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SAP Developer resumes\Image_7.jpg,12
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SAP Developer resumes\Image_71.jpg,2
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SAP Developer resumes\Image_72.jpg,14
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SAP Developer resumes\Image_72.png,17
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SAP Developer resumes\Image_76.png,22
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SAP Developer resumes\Image_77.jpg,5
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SAP Developer resumes\Image_8.png,1
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SAP Developer resumes\Image_80.png,1
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SAP Developer resumes\Image_81.jpg,8
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SAP Developer resumes\Image_84.jpg,14
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SAP Developer resumes\Image_85.jpg,2
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SAP Developer resumes\Image_87.jpg,14
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SAP Developer resumes\Image_88.jpg,14
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SAP Developer resumes\Image_88.png,14
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SAP Developer resumes\Image_89.png,5
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SAP Developer resumes\Image_9.jpg,20
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SAP Developer resumes\Image_90.png,10
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SAP Developer resumes\Image_92.jpg,16
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SAP Developer resumes\Image_93.jpg,1
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SAP Developer resumes\Image_93.png,2
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SAP Developer resumes\Image_94.jpg,12
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SAP Developer resumes\Image_95.png,23
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SAP Developer resumes\Image_99.jpg,1
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SQL Developer resumes\Image_10.jpg,1
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SQL Developer resumes\Image_11.jpg,19
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SQL Developer resumes\Image_12.png,18
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SQL Developer resumes\Image_13.png,2
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SQL Developer resumes\Image_14.png,21
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SQL Developer resumes\Image_15.png,17
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SQL Developer resumes\Image_17.jpg,5
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SQL Developer resumes\Image_18.jpg,1
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SQL Developer resumes\Image_19.jpg,1
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SQL Developer resumes\Image_22.jpg,5
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SQL Developer resumes\Image_23.jpg,14
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SQL Developer resumes\Image_24.jpg,12
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SQL Developer resumes\Image_25.png,9
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SQL Developer resumes\Image_26.png,21
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SQL Developer resumes\Image_27.png,18
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SQL Developer resumes\Image_28.png,10
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SQL Developer resumes\Image_29.jpg,11
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SQL Developer resumes\Image_3.png,6
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SQL Developer resumes\Image_30.jpg,8
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SQL Developer resumes\Image_31.png,4
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SQL Developer resumes\Image_32.jpg,8
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SQL Developer resumes\Image_33.png,0
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SQL Developer resumes\Image_34.png,2
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SQL Developer resumes\Image_35.png,10
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SQL Developer resumes\Image_36.png,18
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SQL Developer resumes\Image_37.jpg,3
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SQL Developer resumes\Image_38.png,23
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SQL Developer resumes\Image_39.jpg,19
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SQL Developer resumes\Image_40.jpg,2
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SQL Developer resumes\Image_41.jpg,14
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SQL Developer resumes\Image_42.jpg,14
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SQL Developer resumes\Image_45.jpg,1
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SQL Developer resumes\Image_46.png,5
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SQL Developer resumes\Image_47.jpg,8
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SQL Developer resumes\Image_48.jpg,14
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SQL Developer resumes\Image_49.jpg,18
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SQL Developer resumes\Image_5.jpg,14
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SQL Developer resumes\Image_50.jpg,3
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SQL Developer resumes\Image_51.jpg,3
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SQL Developer resumes\Image_52.png,17
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SQL Developer resumes\Image_53.jpg,19
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SQL Developer resumes\Image_54.jpg,18
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SQL Developer resumes\Image_55.jpg,14
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SQL Developer resumes\Image_56.jpg,14
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SQL Developer resumes\Image_57.jpg,20
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SQL Developer resumes\Image_59.jpg,14
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SQL Developer resumes\Image_6.png,14
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SQL Developer resumes\Image_60.jpg,14
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SQL Developer resumes\Image_61.jpg,14
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SQL Developer resumes\Image_63.jpg,12
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SQL Developer resumes\Image_64.png,15
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SQL Developer resumes\Image_65.png,2
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SQL Developer resumes\Image_66.jpg,18
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SQL Developer resumes\Image_67.png,2
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SQL Developer resumes\Image_69.png,13
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SQL Developer resumes\Image_7.png,17
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SQL Developer resumes\Image_70.jpg,3
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SQL Developer resumes\Image_71.jpg,18
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SQL Developer resumes\Image_72.jpg,1
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SQL Developer resumes\Image_73.jpg,5
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SQL Developer resumes\Image_74.png,23
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SQL Developer resumes\Image_75.png,19
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SQL Developer resumes\Image_76.png,1
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SQL Developer resumes\Image_77.jpg,1
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SQL Developer resumes\Image_78.png,20
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SQL Developer resumes\Image_79.png,20
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SQL Developer resumes\Image_8.jpg,18
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SQL Developer resumes\Image_80.png,13
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SQL Developer resumes\Image_81.jpg,12
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SQL Developer resumes\Image_82.png,22
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SQL Developer resumes\Image_83.png,5
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SQL Developer resumes\Image_84.png,4
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SQL Developer resumes\Image_86.jpg,1
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SQL Developer resumes\Image_88.png,12
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SQL Developer resumes\Image_9.jpg,18
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SQL Developer resumes\Image_90.jpg,5
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SQL Developer resumes\Image_93.jpg,1
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SQL Developer resumes\Image_94.png,10
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SQL Developer resumes\Image_95.jpg,3
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SQL Developer resumes\Image_96.jpg,14
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SQL Developer resumes\Image_97.jpg,18
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\SQL Developer resumes\Image_98.jpg,1
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Testing resumes\Image_1.jpg,22
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Testing resumes\Image_10.jpg,18
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Testing resumes\Image_11.png,6
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Testing resumes\Image_12.jpg,5
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Testing resumes\Image_15.jpg,18
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Testing resumes\Image_17.jpg,18
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Testing resumes\Image_18.jpg,5
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Testing resumes\Image_20.png,5
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Testing resumes\Image_22.png,6
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Testing resumes\Image_24.png,12
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Testing resumes\Image_25.jpg,19
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Testing resumes\Image_26.png,18
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Testing resumes\Image_27.jpg,5
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Testing resumes\Image_28.jpg,12
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Testing resumes\Image_29.jpg,12
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Testing resumes\Image_3.jpg,16
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Testing resumes\Image_30.jpg,2
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Testing resumes\Image_31.jpg,19
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Testing resumes\Image_33.jpg,5
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Testing resumes\Image_35.png,22
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Testing resumes\Image_36.jpg,5
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Testing resumes\Image_37.jpg,3
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Testing resumes\Image_38.jpg,3
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Testing resumes\Image_4.jpg,18
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Testing resumes\Image_40.jpg,14
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Testing resumes\Image_44.jpg,0
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Testing resumes\Image_45.jpg,14
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Testing resumes\Image_46.jpg,14
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Testing resumes\Image_47.jpg,14
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Testing resumes\Image_48.jpg,2
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Testing resumes\Image_5.jpg,19
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Testing resumes\Image_50.jpg,3
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Testing resumes\Image_51.jpg,14
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Testing resumes\Image_56.jpg,14
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Testing resumes\Image_58.jpg,5
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Testing resumes\Image_61.jpg,1
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Testing resumes\Image_62.jpg,14
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Testing resumes\Image_63.png,14
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Testing resumes\Image_64.jpg,19
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Testing resumes\Image_65.png,8
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Testing resumes\Image_66.jpg,12
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Testing resumes\Image_66.png,14
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Testing resumes\Image_67.png,23
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Testing resumes\Image_68.png,5
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Testing resumes\Image_69.png,5
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Testing resumes\Image_70.png,5
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Testing resumes\Image_71.jpg,5
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Testing resumes\Image_72.png,18
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Testing resumes\Image_73.jpg,12
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Testing resumes\Image_74.jpg,14
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Testing resumes\Image_77.png,18
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Testing resumes\Image_78.png,2
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Testing resumes\Image_80.jpg,12
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Testing resumes\Image_80.png,18
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Testing resumes\Image_81.jpg,1
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Testing resumes\Image_81.png,2
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Testing resumes\Image_82.jpg,5
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Testing resumes\Image_82.png,12
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Testing resumes\Image_83.png,14
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Testing resumes\Image_84.jpg,1
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Testing resumes\Image_85.jpg,14
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Testing resumes\Image_87.jpg,18
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Testing resumes\Image_88.jpg,8
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Testing resumes\Image_89.png,2
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Testing resumes\Image_9.jpg,14
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Testing resumes\Image_91.jpg,14
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Testing resumes\Image_91.png,1
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Testing resumes\Image_92.jpg,12
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Testing resumes\Image_92.png,12
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Testing resumes\Image_93.png,11
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Testing resumes\Image_95.png,3
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Testing resumes\Image_96.jpg,18
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Testing resumes\Image_96.png,16
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Testing resumes\Image_97.png,5
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Testing resumes\Image_98.jpg,19
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\Testing resumes\Image_98.png,16
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\web designing resumes\Image_1.jpg,8
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\web designing resumes\Image_1.png,3
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\web designing resumes\Image_10.png,4
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\web designing resumes\Image_102.jpg,8
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\web designing resumes\Image_103.jpg,14
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\web designing resumes\Image_104.png,23
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\web designing resumes\Image_11.png,4
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\web designing resumes\Image_113.png,10
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\web designing resumes\Image_119.PNG,5
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\web designing resumes\Image_12.png,23
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\web designing resumes\Image_126.jpg,14
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\web designing resumes\Image_13.jpg,12
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\web designing resumes\Image_14.png,2
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\web designing resumes\Image_15.jpg,12
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\web designing resumes\Image_150.png,12
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\web designing resumes\Image_157.png,14
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\web designing resumes\Image_158.png,3
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\web designing resumes\Image_16.png,18
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\web designing resumes\Image_17.jpg,5
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\web designing resumes\Image_18.png,11
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\web designing resumes\Image_19.jpg,13
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\web designing resumes\Image_2.png,0
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\web designing resumes\Image_22.jpg,19
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\web designing resumes\Image_23.JPG,1
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\web designing resumes\Image_24.jpg,18
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\web designing resumes\Image_25.png,16
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\web designing resumes\Image_27.png,3
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\web designing resumes\Image_28.png,5
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\web designing resumes\Image_29.png,10
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\web designing resumes\Image_33.jpg,12
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\web designing resumes\Image_34.png,23
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\web designing resumes\Image_35.jpg,14
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\web designing resumes\Image_38.jpg,8
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\web designing resumes\Image_4.png,17
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\web designing resumes\Image_43.png,20
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\web designing resumes\Image_44.png,0
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\web designing resumes\Image_46.png,7
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\web designing resumes\Image_47.png,10
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\web designing resumes\Image_49.png,21
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\web designing resumes\Image_5.jpg,14
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\web designing resumes\Image_50.jpg,8
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\web designing resumes\Image_52.png,3
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\web designing resumes\Image_53.png,6
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\web designing resumes\Image_55.jpg,12
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\web designing resumes\Image_60.png,20
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\web designing resumes\Image_61.png,19
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\web designing resumes\Image_63.jpg,8
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\web designing resumes\Image_65.png,20
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\web designing resumes\Image_66.PNG,14
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\web designing resumes\Image_69.png,9
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\web designing resumes\Image_7.jpg,14
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\web designing resumes\Image_72.jpg,3
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\web designing resumes\Image_73.png,0
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\web designing resumes\Image_83.png,2
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\web designing resumes\Image_88.jpg,16
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\web designing resumes\Image_89.png,20
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\web designing resumes\Image_9.png,0
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\web designing resumes\Image_91.png,23
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\web designing resumes\Image_92.png,6
C:\Users\Tanvi\Desktop\Resumes Datasets\Bing_images\web designing resumes\Image_97.png,5
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Accountant\0.png,12
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Accountant\0_1.png,14
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Accountant\1.png,14
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Accountant\10.png,1
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Accountant\100.png,3
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Accountant\100_1.png,1
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Accountant\101.png,5
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Accountant\101_1.png,18
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Accountant\102.png,3
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Accountant\102_1.png,5
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Accountant\103.png,3
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Accountant\103_1.png,5
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Accountant\104.png,3
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Accountant\104_1.png,14
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Accountant\105.png,8
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Accountant\105_1.png,18
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Accountant\106.png,18
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Accountant\106_1.png,3
